altitude_km,orbital_velocity_kms,f107,kp,ap,target_drag_force_N
620.1590612013495,7.8237695676599195,242.49400271832448,0.5979083409789832,49.24559213334844,6.739552874694033e-05
387.41998482922463,7.858706208774948,89.34937494780722,1.8947955819278182,8.639602424442893,0.0017682686238325435
699.3558808371206,7.532139465051313,135.16569561388368,0.7532674386512319,48.353796073076126,1.4157916537696587e-05
682.8586144980811,7.671282350293549,179.13511128409795,7.831810893727618,10.712891721055106,4.529399280626911e-05
432.4870274181047,7.836310606662574,220.81145264946676,1.0222631663091422,83.77822146990704,0.0012477823751209246
372.9968623581465,7.628305510275181,95.84490725332071,7.737541794539388,27.00843918682262,0.004151732749212832
609.4973023849852,8.162135198983524,95.39840033051775,0.9016973795446273,52.30111825052224,5.9314527943062865e-05
283.8514901655859,7.905442109852,183.10806243911063,6.89784275298488,61.83178543705979,0.03753095071286352
319.944921485065,7.201273746250891,122.69439383286003,4.597041398222475,30.57256170571151,0.00996578375499251
204.4173618506033,7.223279481482253,186.01037746323829,6.653805268824536,35.13146997828294,0.2650251782903746
672.154626501283,7.890300203468374,217.70497652731555,5.072271665858784,51.0516053914428,4.972813149026399e-05
598.9105139552194,7.612645097545503,83.83669197775811,6.150697336840868,80.54346988451914,8.582490401442468e-05
623.099227175801,8.039470949212266,222.00894215400086,5.846492803713949,45.26918770158282,0.00011898730047823044
668.4374186131807,7.373015409486262,76.76536414379945,2.081495815113798,49.08959243354748,2.1514507496800437e-05
475.349465323004,7.213826914052292,231.78871335198633,7.480386340029677,59.58649365087595,0.0009508952564319667
541.2447175717363,7.588082350113712,245.6112654880057,5.149168833797261,42.52114398295503,0.0003386500803162918
283.87819887659447,7.936064104307448,190.14193644294087,1.6166729486024138,72.60783562763257,0.022329367532789225
268.71804412158406,8.171727733377567,247.1659548899513,2.448336242298711,0.4907607294123095,0.04580445796799182
601.041777074283,8.083653879351054,217.9585315831487,4.264408057484125,48.30197345132503,0.000144237140406087
482.6577236858795,7.684074611937138,77.98579002408633,7.054613875953233,92.30161800775404,0.0005725278423210358
539.1416638887133,8.012817283196366,70.68596995644404,6.374024959968355,61.590376815399786,0.00025814385388454127
658.9993144496153,7.2703304578676144,73.7437280960078,2.416384053680007,48.63997424449232,2.4940859570139064e-05
580.8309920003545,7.772272347584883,151.34325278548852,5.5078904981926415,77.20248354714664,0.00014473113928281284
532.1476403947975,8.12429841301447,182.20887000117958,0.013254640604594137,39.30007425318919,0.0002032332836792149
535.5242964472482,7.596385147490739,156.66492808609522,2.6611283799275904,46.72456147234486,0.000228602031850755
382.3700588375673,8.160100629663114,191.8834586466212,6.7167617933345865,19.51597214074824,0.004800629066273075
218.49070074076366,7.420685096729105,150.92847414031814,1.2096095832465208,12.420415090794478,0.09658281352869211
462.0304335394174,7.3056338095333935,77.66148455986996,2.8271621105724964,2.552272417135504,0.0005093162132106184
328.7508036917175,7.724762336081701,110.71000687318372,0.00834653656687756,73.1508903855433,0.005020242158646778
445.1171862347817,8.107246871981223,248.67236258884785,0.18506180965037622,46.8190114178919,0.0009841196018597924
712.0418439608997,7.511279218744744,132.2554907857597,1.168151928021322,93.93532495969782,1.568123204165166e-05
340.36369151920445,8.000160319398951,128.45783279405128,0.8149044423884382,17.681604969096664,0.005052117261311156
234.98164501343962,7.369197265880281,97.50256882345138,3.917834749855956,24.398342968400964,0.07142803824067018
368.83033521319794,7.945570396000939,247.68586998141274,7.2000349287270495,63.87259465346254,0.007315326727585831
376.1562546600102,7.757026941387431,111.48267788666777,0.6771336512227135,5.459768563068801,0.002001637710845903
597.149908836137,7.375016975394372,186.42878210569359,6.958694956130736,50.34132540191462,0.00012277479700771628
534.219291404767,7.918087249437608,77.56854246739516,5.345262706587974,12.358151741147626,0.0002577580621099595
670.3389254638481,7.913756113456427,81.96501941140393,1.3511590034268597,16.139745425648776,2.223831370451338e-05
598.5881241964325,7.71543522914344,199.01530551760334,2.317891953628017,51.209987334284214,8.571940308516132e-05
443.8321168640423,7.425467637642675,184.33026931241037,1.5534678604470988,56.907080931241694,0.0008881803395399294
688.4122307996208,7.332293892244997,192.429231211718,6.314387654044754,21.2034744918023,3.495680445226164e-05
300.1837519446224,8.157255048459788,111.57467328632896,5.8008028501745015,27.123861586811117,0.021256367220873863
213.62724388031629,7.855812538259155,247.28001685400335,2.4352747706213362,28.41075876337974,0.1873770209687482
254.02871646538506,8.009241483573383,170.5075291884842,0.434674636756454,14.180982799742825,0.040443961674082554
633.4156103578702,7.896970529050241,244.51867100836392,1.3499260797797419,96.57208521747049,6.301467346094814e-05
477.12633815083245,8.029473665192288,99.55069953556844,5.039010890609474,69.21999308588191,0.0006321696877007514
296.76306742016106,7.362490819748923,142.91791177143037,0.7229824512944267,11.084183142718441,0.010397138307414016
500.6268650620181,7.696950224547044,130.42339341792314,4.291724006739286,35.71601819218181,0.0004726995735814778
291.38726162790107,7.867124770502293,205.91348680705522,4.903432097404341,17.26027956000067,0.027093856764868873
617.7922250466416,7.303389899895218,204.56285849891643,5.502028867743041,23.43861333249182,9.891329723815128e-05
467.6937653444184,7.3499569493284085,157.57788279754658,1.0028459601246587,93.94777761300473,0.0004751542528288039
428.6127356578895,7.833982594250946,72.90664075912053,3.6776470468782794,13.675295329534476,0.0011883060245719826
380.9072534887259,8.068705804253819,101.53702765239001,3.7071729753837896,87.98117296833915,0.002785600829835704
578.169555871333,7.860416178941597,79.0478200797395,6.682260775744348,84.18350348521122,0.00013427391843757983
417.08756633203427,7.236204813456076,222.4626224648522,3.7497360776187314,74.36682519047838,0.002011051511715953
252.5899515896606,8.170432917090322,122.15888211359808,3.2543660832797006,49.672202392088515,0.055237091447323215
270.8035412723092,7.339506900906245,91.22607464212118,0.9876835924048324,25.836765477067946,0.018264832356360488
777.1385987297087,7.43256223355249,133.7510257506864,5.555714808966425,83.09798656928385,1.0383996508549152e-05
745.1484144245642,8.174967281904724,83.91207690994528,4.958315850772685,83.40749656393157,1.5536578034475914e-05
619.8242802864497,7.971032996653374,246.19428428181945,5.735598803046756,52.531599534612475,0.00012909877178656973
359.52197687571174,8.136576680378505,126.70142224260383,5.250266039737453,4.761338641616819,0.005744627079298159
781.5058264086343,8.006619692808028,237.95200580016459,7.00227062173489,19.296118053633137,1.7023969291885284e-05
667.2505423794768,7.8517344750032,192.8911643548946,7.018768850184224,5.608345950601734,5.8846135753421686e-05
630.1341134953973,7.4845529988630055,171.89925773631882,2.4614660615029234,17.983801797713074,5.7261314023817284e-05
469.6169012862732,7.526881441699525,155.58945948204223,1.459296472695609,50.84212807744103,0.0005104409531848484
363.3449371070954,8.147271073044369,193.72841922460978,7.411820010380453,85.41734561081627,0.007715637040196078
257.8345772920996,8.060625616155644,193.5295600383103,5.704319244663504,65.32368324712255,0.07336426990080873
741.561437926305,7.559490448442326,71.89379093693759,7.7678192017185905,60.0902969523361,1.685068462172575e-05
473.46577390016665,7.573267417620704,233.40107419510105,3.9756456288059434,74.7953542095095,0.0007995388679481874
321.4180188771382,7.497694390275885,136.23341567877742,7.697946852743277,63.991147455851774,0.014221342365640202
383.5739744903915,7.526130142625004,133.5891618777392,0.9817503512270696,44.342726445456734,0.0018034637929314605
547.5317413651376,8.060667466288786,143.18629789893896,4.7229164961053405,81.53634452631032,0.0002507258221076791
306.063669763539,7.210506856589847,193.35090495560814,3.973882443729826,31.01844704534268,0.01567235231043409
713.9685704554253,7.636052621109524,137.68319248894366,0.02115937188266237,92.81149072819287,1.3361423332045885e-05
655.111717901126,8.142839678527906,137.2895911468965,1.5431897174315896,11.619058251729964,3.694981198456558e-05
631.6777735705621,7.742636355182809,81.42367833311985,1.2277772097866766,63.767989286428964,3.783001612351797e-05
459.2558238650622,7.650445790143904,144.99549959684708,0.48647430769243094,50.051635304013665,0.000536353962295655
576.3853044214659,7.512369804699588,96.90612586787569,7.58519260462434,42.576165667666544,0.00014496357997729502
550.4587813476413,7.273912629861904,224.00606573076047,7.722937478169265,42.97163797949136,0.0003120992707713451
589.9079609328919,7.424486478027513,130.2119949755116,7.13399997285375,4.220752403904726,0.00012120184133838951
250.66659268393346,7.290458409936871,242.95613165110066,7.911046971791344,75.15138048628117,0.09838799037422263
449.4844413023658,7.326699429715428,193.21504046205678,6.645313738941411,35.2347080162065,0.0013573960264702907
224.96850431713548,7.36351654412627,206.10727626891827,7.457448560813551,47.6636356973377,0.17750849340605304
496.3944915467114,7.502029432084278,240.59521265249424,1.5810490362685812,84.75940869705246,0.00038922476907287946
397.9167273996712,7.211016679995535,113.00825784699971,2.055070874725443,57.7108501080367,0.0013118756781568004
286.71451331962817,8.150143885593247,172.1123745446081,6.896528793577091,85.14365951571664,0.03580847648807316
262.041780633531,7.323819092676975,77.3306448090212,3.835709831700857,13.707939456275986,0.03124433068273548
552.5867433066272,7.583148872359587,88.13656383202496,5.7357794182675566,28.181754969450523,0.000185574149008518
302.35578112213165,8.07952755971478,135.98564559438182,4.495272735719388,22.793241443112855,0.019076038715735214
755.0720710260783,7.306567970190763,192.85033311248924,2.4451099208190623,88.63342807242539,1.1642584767573668e-05
548.636683820237,7.6836042517541205,219.70484843299622,2.278678782336458,78.15571951471503,0.00021099149839024
408.12188272090225,8.044783597541395,116.15275644522511,5.985436812752789,83.4100856900898,0.00268834745088211
554.54929488885,7.75696262403414,204.8338984547693,4.256760904234321,56.86835601201101,0.00023359702944612915
213.6823226178185,7.41034359542276,110.37240834064899,2.875085444982391,22.074891177888667,0.1197145980042251
775.1355279448672,7.935509531412581,71.09000910093958,4.936317588191732,37.69983743370917,9.223144882690997e-06
489.38206216574014,7.881341062867508,79.79434449203217,3.3595006767231395,55.03008731811014,0.000379036285079462
669.6411363501718,7.562185906546924,175.40055210502985,3.800598745979361,1.8978577205020386,3.744150507183044e-05
249.63799995346315,7.246295161581375,159.48655829697645,5.423277610784604,63.96422677419699,0.06564503591477278
491.9949985028962,7.207864689896094,118.6765410272978,3.663721615765196,85.48694969042162,0.0003580417933639907
494.42419661271254,8.025392883127171,71.17861454850879,7.599524902861995,32.563532541352615,0.0005080204983761335
762.6958729849897,7.5215573615590685,172.24186286561223,3.8815410664975163,67.97895420779172,1.2365727531504077e-05
543.0368314256452,7.337769898605905,217.16919462933728,7.694582564179563,48.35632889151425,0.00035415003164136495
484.0936406341723,7.718551226162981,82.33807802620812,6.781505237419576,0.39774919674900877,0.0005593288005804421
360.18539785513616,8.12083329572509,202.56540233088538,7.127418894538695,28.399219291591095,0.008226571384817022
398.94139840553134,7.2084808645223974,184.2176683535322,6.106202638163214,52.78602538258668,0.002423812674566137
512.4034414829227,7.2561435406764145,156.2838589962043,4.8362051277124385,72.49084783746015,0.00039146599209501277
463.34687618302803,7.617044932585072,78.7014438956894,4.261341286995733,40.20337673740981,0.0006337867574096145
212.96724792819825,7.875965906755063,236.2428549506132,4.413240967479384,18.624539551802886,0.2324231513075194
695.7751545166147,7.67610045876705,155.93937800681368,1.6116379302114403,6.10497208163302,1.876328485015595e-05
737.6964631038601,8.097548438465404,141.92925295861673,1.715158983117167,71.46921001006208,1.427523582496663e-05
284.1494533991665,7.244084555537478,225.06557237579227,0.27329462595799736,36.50413404132077,0.016471190199858664
532.4216861234297,7.540140869643744,222.2040812170728,5.964482419828679,64.71042038961072,0.00039582545214189916
265.1454446812661,7.551347889388721,200.9069715400043,0.9989080477066468,22.17518385907885,0.03158220078896396
603.344055823887,7.540127225986342,219.28479692200153,4.657193050615152,75.46855371542496,0.00012633255510274708
368.740270303405,7.68768591212339,92.37912657692931,1.1033847876524279,34.43861656998472,0.002309505542348568
595.6535808151411,7.99057704519461,206.96479991446154,0.532373851628674,5.236868014359053,7.66475772066174e-05
636.1967685721295,7.517882616402817,129.046134937143,4.268754948381811,51.02334997148489,5.6568999611038e-05
661.1884951505942,7.944483206632202,226.14906282428998,6.984767142313616,73.14466472759032,7.178667871411428e-05
264.6445675735379,7.346465471279071,136.64166387763464,2.8481154808272473,93.24971579458695,0.032231351915997686
749.6071070825648,7.76072485563395,79.77471138161357,7.353820070501242,97.08577809314795,1.589223338218967e-05
338.12839453692845,7.575088025665545,144.5884426186658,0.08245710536438455,45.64196071657546,0.004438282998089794
222.44753370570788,7.73921080229557,206.21986631374503,3.7259120669845434,61.18733570754355,0.15027013403854683
532.91148163489,7.30774975037225,160.16777097629154,1.1741155286820462,55.72209274377481,0.00018366439492320793
422.55337031746325,8.153462846760908,207.4541041256143,2.526243909345385,53.354158803857,0.0019296727800533328
697.8738458794479,8.106214116801777,76.34927335589926,0.18985382559784014,11.45391152070685,1.2477994159386144e-05
684.9508832385811,8.026396304290628,101.88955664818522,0.2827798976159803,67.0865045252581,1.6652230910688237e-05
390.28333569362917,8.09278282338805,171.44942758770293,5.7025094960876,96.52702483565517,0.0034446058104165614
771.739637041847,7.346687870181486,139.35647569257367,5.236320620254896,12.680288860161282,1.0800931880609743e-05
374.55070288407114,7.703721773019666,192.43163386063594,1.6666836104893425,31.18545079169491,0.0030132772054633165
509.0342775390287,7.517909158756523,243.25976196167596,7.209191819664135,7.704991555536056,0.0006857984324964377
353.57905434056164,8.087385941304158,188.77515292609252,5.503815488255895,40.27828974344817,0.007942368173301217
761.626142029378,7.389437682499467,145.12532107886796,2.6893848018537643,48.16721160444959,9.790829663246693e-06
298.76469054921085,7.419945355141972,167.62552331980135,3.261225429696921,35.80180911692869,0.015036516139874941
226.94637163539738,7.88671445635501,234.3087667053107,2.340446375452154,47.658214417901135,0.1262973409849762
461.05823600182276,7.288899659087669,191.13806439919833,6.644785693631194,80.29668666502157,0.0010738771836801754
795.4253384335022,7.932367176916639,214.572309595815,3.9516794743834556,21.392359326567444,9.90196761964202e-06
735.0063597529484,7.468127288314122,124.27331363827602,1.0824607044420258,75.7971695170944,1.0893040545869299e-05
649.1648116741695,7.860935365267147,203.97780823088905,1.613709964942312,79.32879975272654,4.602942453608938e-05
734.475494527115,8.07303778636066,95.09764648117512,2.3726325871015144,58.11331310703819,1.3824528322512627e-05
736.067983818718,7.80961137323499,204.95961095293916,3.225225397021438,31.532118755191586,1.952445985864782e-05
511.31501623186944,7.412683733286109,228.6805467044364,4.74111921407362,93.65008323525994,0.0005004442054239086
389.55743109847583,7.249165525539217,232.0418440696159,7.713319841256287,36.390355609110195,0.003869485401080891
663.2074592665929,7.244613971695066,90.98621098947658,2.0954291501792373,4.992118491536035,2.378560529168055e-05
596.9967579006566,7.288811882014008,219.37876946327216,2.627228525660616,13.608785198371754,8.602613557418788e-05
424.19463732422605,7.779817912469715,89.7885740982466,0.19161600397058365,89.15900056444146,0.0008512114663973284
256.68000083690913,7.548217854040651,156.11145159089733,2.9804156403894373,14.997648119839758,0.04546165527317228
648.0737668094156,7.443106977395898,192.8538753435097,5.4006197298775405,44.73941416007615,6.196075740158696e-05
357.4763095537188,7.419306557797191,157.16484007211486,7.7044896900039985,69.19715608214649,0.006720530050303725
762.0878903202675,8.148581531903098,131.18372839782648,5.921516230827543,57.364470092367114,1.5710551391097596e-05
344.58234500341086,7.3188165758920745,193.08780834925395,0.9439721013022462,65.33717002147803,0.004745307252149261
273.6547594468916,7.504814410772655,188.9581795192409,7.120308818141065,34.8814664526176,0.046068503880127974
698.6676032749438,7.671477262019193,174.92067792980208,6.709433031044502,66.22361384386447,3.2185148627104775e-05
291.9705899746964,7.200449526074255,165.11715965981176,1.5121795516579324,0.9085575017453107,0.013583217773723665
307.56098489464347,8.120953187475724,197.03318184202087,7.474743011877726,26.32502364635927,0.02647828489242428
559.6296749125061,7.299098590760104,142.5466702062073,5.712792355801917,12.359984350615028,0.0001824232042197397
724.7372245024787,7.8824706006861724,82.3782845936209,6.262538712663459,45.52629772531621,2.1326651914094622e-05
317.8607994287439,7.828865477162488,166.74181183442025,3.6731173133408896,14.58230823605906,0.012835604544632041
386.1942037400569,8.009063855104737,200.22199940389058,1.6054695287733525,54.73710716715965,0.002552326843676479
666.4429029447065,7.851387730562152,123.84878337089202,6.392841716310146,18.066504125929207,4.6243306017585835e-05
783.0958556365804,7.969387417215979,95.33520486446781,3.8195419581971652,41.42646749037679,8.173666621043284e-06
500.4447117214054,7.621248608788528,234.13141494918142,7.739442768693628,7.422151399293043,0.0008327303810099722
286.3385015307505,7.688704494551623,225.47493965431525,1.2266761526268803,43.99802706625218,0.020316612756571248
208.36177262492092,7.901662102164419,181.31815947243746,2.8432281114095765,80.79832792400667,0.1944021546376118
337.79361799931314,7.768426721055051,211.58928766673372,5.884376390410588,31.690125905234357,0.011377909813018096
279.0933306719126,7.711538550266719,244.3849566593959,4.578252932042282,70.63167363049091,0.03865319650140045
606.5952041677144,7.405558406054549,172.46661653083135,3.4662005899293034,42.598609324170496,9.062098200715963e-05
273.0995027771187,7.458108260806375,113.95270322806118,5.61288429738582,23.42118316346471,0.032532268239601723
503.7979589723798,7.558497241059394,184.98615829587183,5.866808495100095,30.347859970181133,0.0005867820541721169
616.5574613857318,7.209284385423503,234.62686169808168,4.618392105280064,30.257826653439736,9.74683850031342e-05
548.6699655325415,7.617363449580237,194.22667625172642,2.552827187352152,74.2378908011334,0.00020084786321429652
319.8653909960346,7.2027684757639125,74.72327040689257,4.950075631696562,20.09359610954864,0.008711481680030787
682.4747157093576,7.765015435921336,235.08386869525282,4.361940004174337,97.77715299995697,4.003588712807683e-05
629.244277769481,7.904028768972348,205.66154594571424,6.38124800961201,68.74842621800981,0.00010508099386419247
643.3904023493251,7.762148631615126,142.32958241153165,5.227662762353153,40.11544326451919,6.171452979858182e-05
278.63465093438793,7.893519973204875,247.74854008283185,3.9741739798569258,99.80040097954245,0.038889906654659384
274.25228219020676,7.200013168556207,199.90227991039845,0.14963764177010486,21.61715481351879,0.019536162221523667
756.5375306039045,7.25944197328431,218.5793947304245,1.3355225509471804,76.29112146930626,1.0388679401786437e-05
438.5469162949644,7.898462440875555,239.76998066497063,2.692754338021804,27.09368975834655,0.0014793588229572048
380.56921506856384,8.00290014795677,77.1241236497919,4.811029004800262,54.356445131283984,0.002821436384737656
493.15042721092,7.917701570889394,209.39557192660214,6.338870015573422,5.442136857580904,0.0007073013087041699
597.7185276581495,7.863012242553551,139.54235836440438,7.679632943417275,84.6459136302377,0.00012756552949820416
773.373954228182,7.90738266381156,226.43350232177946,4.798443153232209,36.615190210438456,1.4913186801736444e-05
371.867736129233,7.939589925796165,228.20125406798192,5.8307519630504965,58.44863908607759,0.005829492654798276
754.8850575872162,7.924377498367569,219.15132469048467,4.971529639706692,92.72838317012132,1.9264904739363286e-05
214.9156948317538,7.9380084776883395,210.25610541750282,3.442221781760791,3.0246725384152073,0.18987422666714635
533.1188253960947,7.274019707415181,212.9709102324879,4.8774134934230755,96.8017436835368,0.0003224464132850187
580.385067008651,7.263271551494625,123.37945012988936,3.2053837949989292,52.51793489020143,9.267653008290273e-05
263.53844225045196,7.561119943229439,143.17507710275035,3.6291151026412534,78.07465739281201,0.039189340528809374
284.2037582383476,7.727596714548795,90.70988032655097,7.288031106059367,47.30447656058491,0.027389720347177557
451.4685915897823,7.962619053921728,219.50647393509055,4.510877296225971,81.59077776669773,0.0013657455058535097
779.739147285909,7.534707818791013,186.28116564843856,0.8032875513009126,88.05588276147847,6.920529589418304e-06
557.6255319406237,7.475117076633635,180.28900872099132,4.190125396214284,38.16740558732372,0.00019142168634016785
759.8139329601267,7.981448308118529,114.2940470391786,7.6260817191868115,72.26322306224647,1.6879020463709437e-05
682.6165493677825,7.449336851453995,180.70649512928622,0.8003429460735783,99.86180079394087,2.0627882968564798e-05
480.4289609331749,8.020841376814463,151.81931053260774,7.769498464974404,75.71316755944383,0.0008813172829869992
670.8580695513124,7.377133549720039,249.14838519981103,7.901122803185131,95.6879827544563,6.042030363871915e-05
210.70207038619264,7.5594735228724765,225.3522890927388,4.485705330113114,73.66172300343776,0.22332239453967348
265.48639805944094,7.60107560942639,164.6769187431803,2.659509835689759,32.9886937461436,0.035870602033794066
697.6571689296418,7.499510447307642,215.52200211376154,0.06907739070314278,82.71516748585387,1.611924968697948e-05
678.090252995097,7.203356913887013,99.6109001545009,0.12404007589703436,66.63407647195552,1.4391681884014033e-05
339.5844451798602,7.435509257821248,88.25208984278828,3.1047632116902006,3.3067973451222255,0.005233209121279074
518.4617543594321,7.537653558878874,183.5171439415655,6.264574351483229,17.243404511156413,0.00046694741717320006
563.6094924200065,7.513624894526663,200.8214490290007,7.5389881802564895,26.12730078601363,0.0002469035173631622
720.6433722656067,7.985555496477207,79.55015907750422,1.238226440964958,74.35638071719333,1.3257503459256349e-05
561.8642944032354,7.247367762536473,106.17340321560766,3.9020208430862136,79.71326592965347,0.00012927110845409673
447.5429415642082,7.588948699655241,166.70823584604528,4.0138050774656815,82.68854367104835,0.0011041539097738622
424.5104260443096,7.237515455579441,81.30698792598847,3.042427003165588,6.721473753592299,0.0010548533302047413
455.5292518241059,8.130647566129008,146.32951053106595,4.319648530267822,7.215668147210918,0.0010590929394545163
591.1586153479846,7.990209437031096,156.7743603024942,7.400177854463189,29.944321778845662,0.00015211858100476914
720.494379051395,8.182161599238013,235.92575178490165,3.508233204138546,68.12433977719088,2.9555446615465125e-05
472.33812924577984,8.110160531696017,126.82176935125852,1.102237824730988,84.21849088866902,0.0004893604284246742
348.7037377708149,7.515812772116084,100.3603252183062,5.323596539653387,86.93756671041979,0.005727121336930565
341.99741779854867,7.89158341233058,71.3514865694154,0.2509961962672129,20.751531478613895,0.0035368750594897864
647.6085681460679,7.506554087478408,91.88945908785672,7.52092211593324,76.74152811834145,5.533529835131882e-05
689.9412580543462,8.088211187929623,205.1558797878084,7.519101248722591,64.07749327496293,4.727338281667664e-05
263.16684791247496,7.6107528699673415,150.08593884390638,0.7371408286634447,92.67300191694517,0.02821377993361516
239.9353141731069,7.5758875419042315,105.77050769258173,4.407094766723053,77.28610438564426,0.07144537828802043
556.6601982538712,8.114068744233332,237.94498497797207,6.379122947300383,52.86212841730013,0.00032469753595299047
287.70394651561895,8.036740287619853,211.75689731897037,3.71662783796815,78.3194282825416,0.02814360640974595
694.7985142738048,8.1664135533643,90.58564444297265,3.830173076407382,30.82776946835387,2.2711078699433946e-05
386.2008043544447,7.266488085574447,118.41232388080292,7.761600028045047,78.6145239402536,0.003051615850281208
286.3231597826856,7.44333887803886,222.89946685473325,1.8440647438382003,78.1168474762466,0.020623781011010135
752.5822834924701,7.5008577478670455,194.63770020353564,4.210481511180933,85.52085904008625,1.553212666000132e-05
299.3190336411669,7.624352060954762,240.19813856722683,0.9197452917403979,24.23960537090598,0.013924333856732468
370.8320494027613,7.673130045948536,83.72489885253525,2.419521202230717,84.90008398718982,0.0025421923362498413
292.16803711523517,7.4914724280667375,209.57402012537142,6.807235419913925,16.905021849437183,0.02865477448154537
269.294038199213,7.9904504231450275,83.7540548518416,5.731589259820316,77.1899608656862,0.037574423205463774
212.688809801864,7.423244144485056,130.5991484245929,4.896030295165338,92.99174891628785,0.16310644680386782
233.23724549855606,7.896517313299112,205.12037827155868,0.9111085195844835,3.5798114613963983,0.08161517355311423
304.7848825615116,8.051768315592097,197.9817953654732,6.805588396296147,62.60126470756639,0.026323332938447346
232.02915957630523,7.803698239159586,70.3812081652438,2.384874377741,65.95917225561632,0.06583955163212514
554.6862896665828,7.55415892589282,106.34972791310884,4.279862751606543,81.51429025696821,0.0001653272555319582
608.4287160797039,7.387891242196651,210.14326177964102,1.8677975874411246,10.282339906953364,7.999481842785219e-05
436.17827409921694,7.334346194403696,92.70655227064988,4.165892548553804,90.94306794787214,0.0010236140043843138
